freq/Hz	Re(Z)/Ohm	-Im(Z)/Ohm	|Z|/Ohm	Phase(Z)/deg	time/s	<Ewe>/V	<I>/mA	Cs/µF	Cp/µF	cycle number	I Range	|Ewe|/V	|I|/A	Ns	(Q-Qo)/mA.h	Re(Y)/Ohm-1	Im(Y)/Ohm-1	|Y|/Ohm-1	Phase(Y)/deg	Re(C)/nF	Im(C)/nF	|C|/nF	Phase(C)/deg	Re(M)	Im(M)	|M|	Phase(M)/deg	Re(Permittivity)	Im(Permittivity)	|Permittivity|	Phase(Permittivity)/deg	Re(Resistivity)/Ohm.cm	Im(Resistivity)/Ohm.cm	|Resistivity|/Ohm.cm	Phase(Resistivity)/deg	Re(Conductivity)/mS/cm	Im(Conductivity)/mS/cm	|Conductivity|/mS/cm	Phase(Conductivity)/deg	Tan(Delta)	Loss Angle(Delta)/deg	dq/mA.h	Pwe/W	Rwe/Ohm	
4.8284920E+001	4.1160059E+002	7.9947235E+001	4.1929297E+002	-1.0991977E+001	6.174124521409976E+001	2.9170850E-001	-6.8490848E-002	4.1229225E+001	1.4989147E+000	1.000000000000000E+000	12	9.5701814E-003	2.2824570E-005	0	-2.007455200672565E-004	2.3412122E-003	4.5474534E-004	2.3849672E-003	1.0991977E+001	1.4989143E+003	7.7170171E+003	7.8612402E+003	-7.9008026E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	7.9008026E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	-7.9008026E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	-1.0991977E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	1.0991977E+001	5.1484032E+000	7.9008026E+001	-9.010895097755976E-006	-1.9979363E-005	4.2590874E+003
3.2944279E+001	4.2346991E+002	7.3231544E+001	4.2975531E+002	-9.8112440E+000	6.223462339749676E+001	2.9170963E-001	-6.8533137E-002	6.5969307E+001	1.9155602E+000	1.000000000000000E+000	12	9.5632151E-003	2.2252698E-005	0	-2.100030175256510E-004	2.2928733E-003	3.9651140E-004	2.3269055E-003	9.8112440E+000	1.9155598E+003	1.1076950E+004	1.1241361E+004	-8.0188759E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	8.0188759E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	-8.0188759E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	-9.8112440E+000	0.0000000E+000	0.0000000E+000	0.0000000E+000	9.8112440E+000	5.7826161E+000	8.0188759E+001	-9.257497458394528E-006	-1.9991776E-005	4.2564756E+003
2.2482016E+001	4.3540198E+002	7.1284210E+001	4.4119873E+002	-9.2980013E+000	6.265704075096437E+001	2.9170591E-001	-6.8586454E-002	9.9309669E+001	2.5924461E+000	1.000000000000000E+000	12	9.5644286E-003	2.1678277E-005	0	-2.178470039312791E-004	2.2367728E-003	3.6620550E-004	2.2665523E-003	9.2980013E+000	2.5924470E+003	1.5834588E+004	1.6045403E+004	-8.0701996E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	8.0701996E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	-8.0701996E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	-9.2980013E+000	0.0000000E+000	0.0000000E+000	0.0000000E+000	9.2980013E+000	6.1079721E+000	8.0701996E+001	-7.843986405628049E-006	-2.0007074E-005	4.2531123E+003
1.5358784E+001	4.4786005E+002	7.4700699E+001	4.5404715E+002	-9.4694614E+000	6.311548349270015E+001	2.9171276E-001	-6.8569250E-002	1.3871986E+002	3.7547936E+000	1.000000000000000E+000	12	9.5669329E-003	2.1070351E-005	0	-2.264202232351430E-004	2.1724030E-003	3.6234540E-004	2.2024144E-003	9.4694614E+000	3.7547927E+003	2.2511463E+004	2.2822455E+004	-8.0530540E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	8.0530540E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	-8.0530540E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	-9.4694614E+000	0.0000000E+000	0.0000000E+000	0.0000000E+000	9.4694614E+000	5.9953928E+000	8.0530540E+001	-8.573219303863861E-006	-2.0002526E-005	4.2542798E+003
1.0486581E+001	4.6214117E+002	8.0709106E+001	4.6913583E+002	-9.9063234E+000	6.356484890068532E+001	2.9170382E-001	-6.8577603E-002	1.8804582E+002	5.5655942E+000	1.000000000000000E+000	12	9.5691103E-003	2.0397312E-005	0	-2.348496801038208E-004	2.0997976E-003	3.6671216E-004	2.1315787E-003	9.9063234E+000	5.5655957E+003	3.1868650E+004	3.2350992E+004	-8.0093674E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	8.0093674E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	-8.0093674E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	-9.9063234E+000	0.0000000E+000	0.0000000E+000	0.0000000E+000	9.9063234E+000	5.7260103E+000	8.0093674E+001	-8.429456868677855E-006	-2.0004349E-005	4.2536309E+003
7.1543007E+000	4.8067743E+002	9.0888641E+001	4.8919479E+002	-1.0707331E+001	6.391088649045560E+001	2.9170874E-001	-6.8483450E-002	2.4476163E+002	8.4488754E+000	1.000000000000000E+000	12	9.5655378E-003	1.9553638E-005	0	-2.415152741515016E-004	2.0085846E-003	3.7979215E-004	2.0441755E-003	1.0707331E+001	8.4488740E+003	4.4683070E+004	4.5474832E+004	-7.9292671E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	7.9292671E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	-7.9292671E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	-1.0707331E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	1.0707331E+001	5.2886415E+000	7.9292671E+001	-6.665594047680802E-006	-1.9977220E-005	4.2595508E+003
4.8828125E+000	5.0401120E+002	1.0507256E+002	5.1484711E+002	-1.1775939E+001	6.439195448663668E+001	2.9170492E-001	-6.8543233E-002	3.1021356E+002	1.2920605E+001	1.000000000000000E+000	12	9.5687248E-003	1.8585566E-005	0	-2.503886881720569E-004	1.9014445E-003	3.9639918E-004	1.9423242E-003	1.1775939E+001	1.2920605E+004	6.1977453E+004	6.3309926E+004	-7.8224060E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	7.8224060E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	-7.8224060E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	-1.1775939E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	1.1775939E+001	4.7967920E+000	7.8224060E+001	-8.873414020555261E-006	-1.9994399E-005	4.2557803E+003
3.3329778E+000	5.3174103E+002	1.1805892E+002	5.4468927E+002	-1.2517949E+001	6.506724779875367E+001	2.9171243E-001	-6.8383358E-002	4.0447238E+002	1.9001543E+001	1.000000000000000E+000	12	9.5628519E-003	1.7556527E-005	0	-2.627799858038844E-004	1.7922662E-003	3.9792494E-004	1.8359091E-003	1.2517949E+001	1.9001547E+004	8.5583531E+004	8.7667555E+004	-7.7482048E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	7.7482048E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	-7.7482048E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	-1.2517949E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	1.2517949E+001	4.5040307E+000	7.7482048E+001	-1.239129763182755E-005	-1.9948277E-005	4.2658394E+003
2.2763691E+000	5.7260480E+002	1.3172478E+002	5.8756079E+002	-1.2955204E+001	6.603061192450696E+001	2.9171506E-001	-6.8343244E-002	5.3077441E+002	2.6677143E+001	1.000000000000000E+000	12	9.5639043E-003	1.6277301E-005	0	-2.810591148491314E-004	1.6586295E-003	3.8155913E-004	1.7019516E-003	1.2955204E+001	2.6677135E+004	1.1596497E+005	1.1899388E+005	-7.7044800E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	7.7044800E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	-7.7044800E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	-1.2955204E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	1.2955204E+001	4.3469787E+000	7.7044800E+001	-1.827912904524699E-005	-1.9936753E-005	4.2683818E+003
1.5531808E+000	6.1839996E+002	1.3027243E+002	6.3197266E+002	-1.1896017E+001	6.742420247072005E+001	2.9172140E-001	-6.8285063E-002	7.8658496E+002	3.3423664E+001	1.000000000000000E+000	12	9.5644556E-003	1.5134287E-005	0	-3.077467885189883E-004	1.5483634E-003	3.2617894E-004	1.5823470E-003	1.1896017E+001	3.3423664E+004	1.5866128E+005	1.6214359E+005	-7.8103981E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	7.8103981E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	-7.8103981E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	-1.1896017E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	1.1896017E+001	4.7469749E+000	7.8103981E+001	-2.668767366985694E-005	-1.9920215E-005	4.2721113E+003
