mode	ox/red	error	control changes		time/s	control/V	Ewe/V	<I>/mA		(Q-Qo)/C	I Range		Pwe/W	Rwe/Ohm	
2	0	0	1	0	4.012889898625872E+001	3.9398509E-001	3.9374584E-001	-4.328815848023741E-003	0	7.9280890E-006	14	0	-1.7044532E-006	9.0959250E+004
2	0	0	1	0	4.019049898470257E+001	3.9090514E-001	3.9062938E-001	-4.839375774345955E-003	0	7.6416818E-006	14	0	-1.8904024E-006	8.0718961E+004
2	0	0	1	0	4.025189898315148E+001	3.8783506E-001	3.8751739E-001	-5.407142001086309E-003	0	7.3228875E-006	14	0	-2.0953617E-006	7.1667695E+004
2	0	0	1	0	4.031349898159533E+001	3.8475507E-001	3.8445583E-001	-6.018929411706786E-003	0	6.9664093E-006	14	0	-2.3140126E-006	6.3874453E+004
2	0	0	1	0	4.037509898003918E+001	3.8167509E-001	3.8142797E-001	-6.689668333221779E-003	0	6.5701247E-006	14	0	-2.5516267E-006	5.7017473E+004
2	0	0	1	0	4.043669897848304E+001	3.7859508E-001	3.7832853E-001	-7.431363689664992E-003	0	6.1300698E-006	14	0	-2.8114969E-006	5.0909703E+004
2	0	0	1	0	4.049829897692689E+001	3.7551507E-001	3.7526476E-001	-8.232226555569867E-003	0	5.6421750E-006	14	0	-3.0892645E-006	4.5584844E+004
2	0	0	1	0	4.055969897537580E+001	3.7244508E-001	3.7215886E-001	-9.098299280969724E-003	0	5.1045140E-006	14	0	-3.3860126E-006	4.0904223E+004
2	0	0	1	0	4.062129897381965E+001	3.6936510E-001	3.6910379E-001	-1.005945464764603E-002	0	4.5083489E-006	14	0	-3.7129828E-006	3.6692227E+004
2	0	0	1	0	4.071369897148543E+001	3.6474505E-001	3.6446926E-001	-1.162494488263960E-002	0	3.4928007E-006	13	0	-4.2369352E-006	3.1352344E+004
2	0	0	1	0	4.077529896992928E+001	3.6166504E-001	3.6136416E-001	-1.278674097927876E-002	0	2.7329247E-006	13	0	-4.6206696E-006	2.8260850E+004
2	0	0	1	0	4.083669896837819E+001	3.5859507E-001	3.5831174E-001	-1.408904388723894E-002	0	1.8994044E-006	13	0	-5.0482699E-006	2.5431941E+004
2	0	0	1	0	4.089829896682204E+001	3.5551506E-001	3.5523751E-001	-1.546912919883845E-002	0	9.8011890E-007	13	0	-5.4952152E-006	2.2964287E+004
2	0	0	1	0	4.095989896526589E+001	3.5243502E-001	3.5214821E-001	-1.698711504255351E-002	0	-2.8936073E-008	13	0	-5.9819822E-006	2.0730313E+004
2	0	0	1	0	4.102149896370975E+001	3.4935504E-001	3.4903148E-001	-1.862130141679939E-002	0	-1.1354393E-006	13	0	-6.4994206E-006	1.8743668E+004
2	0	0	1	0	4.108289896215865E+001	3.4628505E-001	3.4597996E-001	-2.035898682106402E-002	0	-2.3424639E-006	13	0	-7.0438014E-006	1.6993967E+004
2	0	0	1	0	4.114449896060250E+001	3.4320506E-001	3.4289584E-001	-2.224834195648157E-002	0	-3.6654292E-006	13	0	-7.6288638E-006	1.5412197E+004
2	0	0	1	0	4.120609895904636E+001	3.4012499E-001	3.3981586E-001	-2.426405822236123E-002	0	-5.1091160E-006	13	0	-8.2453116E-006	1.4004906E+004
2	0	0	1	0	4.126769895749021E+001	3.3704501E-001	3.3677223E-001	-2.643180443897762E-002	0	-6.6822904E-006	13	0	-8.9014975E-006	1.2741175E+004
2	0	0	1	0	4.132929895593406E+001	3.3396503E-001	3.3369690E-001	-2.873084930452802E-002	0	-8.3934201E-006	13	0	-9.5873957E-006	1.1614585E+004
2	0	0	1	0	4.139069895438297E+001	3.3089498E-001	3.3059981E-001	-3.119252890262625E-002	0	-1.0245572E-005	13	0	-1.0312244E-005	1.0598686E+004
2	0	0	1	0	4.145229895282682E+001	3.2781497E-001	3.2751465E-001	-3.386858435817502E-002	0	-1.2262841E-005	13	0	-1.1092457E-005	9.6701602E+003
2	0	0	1	0	4.151389895127068E+001	3.2473499E-001	3.2444134E-001	-3.670153687646438E-002	0	-1.4450351E-005	13	0	-1.1907496E-005	8.8399932E+003
2	0	0	1	0	4.157549894971453E+001	3.2165498E-001	3.2138202E-001	-3.968847258825703E-002	0	-1.6817732E-005	13	0	-1.2755161E-005	8.0976162E+003
2	0	0	1	0	4.163689894816343E+001	3.1858498E-001	3.1824788E-001	-4.290028989873962E-002	0	-1.9368392E-005	13	0	-1.3652926E-005	7.4183154E+003
2	0	0	1	0	4.169849894660729E+001	3.1550497E-001	3.1520021E-001	-4.627844764637618E-002	0	-2.2131007E-005	13	0	-1.4586976E-005	6.8109502E+003
2	0	0	1	0	4.176009894505114E+001	3.1242499E-001	3.1211948E-001	-4.984337425113811E-002	0	-2.5108409E-005	13	0	-1.5557089E-005	6.2620054E+003
2	0	0	1	0	4.182169894349499E+001	3.0934495E-001	3.0899462E-001	-5.361592271630999E-002	0	-2.8312188E-005	13	0	-1.6567032E-005	5.7631128E+003
2	0	0	1	0	4.188329894193885E+001	3.0626500E-001	3.0594236E-001	-5.752340004227349E-002	0	-3.1753199E-005	13	0	-1.7598844E-005	5.3185723E+003
2	0	0	1	0	4.194469894038775E+001	3.0319494E-001	3.0286658E-001	-6.163060384341729E-002	0	-3.5429755E-005	13	0	-1.8665851E-005	4.9142236E+003
2	0	0	1	0	4.200629893883161E+001	3.0011493E-001	2.9977316E-001	-6.597371558772946E-002	0	-3.9379109E-005	13	0	-1.9777150E-005	4.5438271E+003
2	0	0	1	0	4.206789893727546E+001	2.9703492E-001	2.9668474E-001	-7.046347279855703E-002	0	-4.3601489E-005	13	0	-2.0905438E-005	4.2104756E+003
2	0	0	1	0	4.212949893571931E+001	2.9395494E-001	2.9368281E-001	-7.512112802541515E-002	0	-4.8105725E-005	13	0	-2.2061784E-005	3.9094570E+003
2	0	0	1	0	4.219089893416822E+001	2.9088497E-001	2.9055312E-001	-7.996925698893921E-002	0	-5.2888103E-005	13	0	-2.3235318E-005	3.6333103E+003
2	0	0	1	0	4.225249893261207E+001	2.8780490E-001	2.8748938E-001	-8.490141707718912E-002	0	-5.7988396E-005	13	0	-2.4408257E-005	3.3861553E+003
2	0	0	1	0	4.231409893105592E+001	2.8472495E-001	2.8442976E-001	-9.004944546685492E-002	0	-6.3399377E-005	13	0	-2.5612742E-005	3.1585955E+003
2	0	0	1	0	4.237569892949978E+001	2.8164491E-001	2.8133422E-001	-9.538632193790009E-002	0	-6.9134156E-005	13	0	-2.6835436E-005	2.9494189E+003
2	0	0	1	0	4.243729892794363E+001	2.7856490E-001	2.7825159E-001	-1.008930741653369E-001	0	-7.5203658E-005	13	0	-2.8073659E-005	2.7578860E+003
2	0	0	1	0	4.251099892608181E+001	2.7487987E-001	2.7454966E-001	-1.075825047310039E-001	0	-8.2951257E-005	13	0	-2.9536741E-005	2.5519917E+003
2	0	0	1	0	4.258489892421494E+001	2.7118489E-001	2.7082711E-001	-1.143006066950538E-001	0	-9.1140661E-005	12	0	-3.0955704E-005	2.3694285E+003
2	0	0	1	0	4.264649892265879E+001	2.6810491E-001	2.6777521E-001	-1.201525885428776E-001	0	-9.8389028E-005	12	0	-3.2173884E-005	2.2286262E+003
2	0	0	1	0	4.270809892110265E+001	2.6502487E-001	2.6471981E-001	-1.260618086848735E-001	0	-1.0599912E-004	12	0	-3.3371060E-005	2.0999209E+003
2	0	0	1	0	4.276969891954650E+001	2.6194486E-001	2.6163858E-001	-1.319696865862667E-001	0	-1.1397385E-004	12	0	-3.4528362E-005	1.9825658E+003
2	0	0	1	0	4.283109891799540E+001	2.5887489E-001	2.5853589E-001	-1.380970615771121E-001	0	-1.2229280E-004	12	0	-3.5703048E-005	1.8721317E+003
2	0	0	1	0	4.289269891643926E+001	2.5579485E-001	2.5547636E-001	-1.441418417248643E-001	0	-1.3101356E-004	12	0	-3.6824833E-005	1.7723955E+003
2	0	0	1	0	4.295429891488311E+001	2.5271487E-001	2.5240016E-001	-1.501921556483825E-001	0	-1.4010716E-004	12	0	-3.7908525E-005	1.6805149E+003
2	0	0	1	0	4.301589891332696E+001	2.4963485E-001	2.4935253E-001	-1.562887349834088E-001	0	-1.4957529E-004	12	0	-3.8970993E-005	1.5954607E+003
2	0	0	1	0	4.307729891177587E+001	2.4656487E-001	2.4624567E-001	-1.622624244809263E-001	0	-1.5938334E-004	12	0	-3.9956420E-005	1.5175767E+003
2	0	0	1	0	4.313889891021972E+001	2.4348484E-001	2.4312362E-001	-1.682337836323191E-001	0	-1.6959236E-004	12	0	-4.0901607E-005	1.4451533E+003
2	0	0	1	0	4.320049890866358E+001	2.4040486E-001	2.4005912E-001	-1.743333997877019E-001	0	-1.8017198E-004	12	0	-4.1850322E-005	1.3770116E+003
2	0	0	1	0	4.326209890710743E+001	2.3732485E-001	2.3696870E-001	-1.804983516775609E-001	0	-1.9113097E-004	12	0	-4.2772459E-005	1.3128579E+003
2	0	0	1	0	4.332369890555128E+001	2.3424482E-001	2.3388803E-001	-1.865506950908018E-001	0	-2.0246669E-004	12	0	-4.3631975E-005	1.2537505E+003
2	0	0	1	0	4.338509890400019E+001	2.3117484E-001	2.3082489E-001	-1.923598447926338E-001	0	-2.1412878E-004	12	0	-4.4401440E-005	1.1999640E+003
2	0	0	1	0	4.344669890244404E+001	2.2809482E-001	2.2774100E-001	-1.982086405214711E-001	0	-2.2618864E-004	12	0	-4.5140234E-005	1.1489963E+003
2	0	0	1	0	4.350829890088789E+001	2.2501479E-001	2.2465521E-001	-2.037752093432816E-001	0	-2.3859976E-004	12	0	-4.5779161E-005	1.1024658E+003
2	0	0	1	0	4.356989889933175E+001	2.2193481E-001	2.2155444E-001	-2.094670312604667E-001	0	-2.5135654E-004	12	0	-4.6408353E-005	1.0577056E+003
2	0	0	1	0	4.363129889778065E+001	2.1886481E-001	2.1852183E-001	-2.150352641758881E-001	0	-2.6441892E-004	12	0	-4.6989899E-005	1.0162139E+003
2	0	0	1	0	4.369289889622451E+001	2.1578480E-001	2.1542385E-001	-2.204656746716859E-001	0	-2.7786149E-004	12	0	-4.7493566E-005	9.7713104E+002
2	0	0	1	0	4.375449889466836E+001	2.1270478E-001	2.1233116E-001	-2.257726645241860E-001	0	-2.9163493E-004	12	0	-4.7938571E-005	9.4046442E+002
2	0	0	1	0	4.381609889311221E+001	2.0962480E-001	2.0930231E-001	-2.310844863507642E-001	0	-3.0573551E-004	12	0	-4.8366517E-005	9.0573932E+002
2	0	0	1	0	4.387769889155607E+001	2.0654479E-001	2.0620464E-001	-2.358686394001652E-001	0	-3.2014630E-004	12	0	-4.8637208E-005	8.7423505E+002
2	0	0	1	0	4.393909889000497E+001	2.0347477E-001	2.0312239E-001	-2.409340636219661E-001	0	-3.3481265E-004	12	0	-4.8939102E-005	8.4306213E+002
2	0	0	1	0	4.400069888844882E+001	2.0039478E-001	2.0001721E-001	-2.457999376647368E-001	0	-3.4983331E-004	12	0	-4.9164220E-005	8.1373987E+002
2	0	0	1	0	4.406229888689268E+001	1.9731478E-001	1.9697285E-001	-2.507475234068597E-001	0	-3.6515517E-004	12	0	-4.9390452E-005	7.8554254E+002
2	0	0	1	0	4.412389888533653E+001	1.9423588E-001	1.9388494E-001	-2.554346396355802E-001	0	-3.8077391E-004	12	0	-4.9524930E-005	7.5903931E+002
2	0	0	1	0	4.418539888378291E+001	1.9116031E-001	1.9077246E-001	-2.599495967254919E-001	0	-3.9664938E-004	12	0	-4.9591225E-005	7.3388251E+002
2	0	0	1	0	4.424689888222929E+001	1.8808585E-001	1.8769759E-001	-2.640928395848170E-001	0	-4.1279136E-004	12	0	-4.9569589E-005	7.1072577E+002
2	0	0	1	0	4.430849888067314E+001	1.8500586E-001	1.8462855E-001	-2.682020893305395E-001	0	-4.2921313E-004	12	0	-4.9517763E-005	6.8839337E+002
2	0	0	1	0	4.437009887911699E+001	1.8192585E-001	1.8153861E-001	-2.723723069204468E-001	0	-4.4588960E-004	12	0	-4.9446091E-005	6.6650909E+002
2	0	0	1	0	4.443169887756085E+001	1.7884587E-001	1.7845871E-001	-2.764871173644416E-001	0	-4.6282116E-004	12	0	-4.9341532E-005	6.4545032E+002
2	0	0	1	0	4.449309887600975E+001	1.7577584E-001	1.7539425E-001	-2.804746580890223E-001	0	-4.7994670E-004	12	0	-4.9193644E-005	6.2534796E+002
2	0	0	1	0	4.455469887445361E+001	1.7269585E-001	1.7234999E-001	-2.846076357963057E-001	0	-4.9737771E-004	12	0	-4.9052123E-005	6.0557050E+002
2	0	0	1	0	4.461629887289746E+001	1.6961582E-001	1.6922189E-001	-2.883736597467585E-001	0	-5.1505252E-004	12	0	-4.8799138E-005	5.8681464E+002
2	0	0	1	0	4.467789887134131E+001	1.6653581E-001	1.6616489E-001	-2.916217971857962E-001	0	-5.3294160E-004	12	0	-4.8457303E-005	5.6979584E+002
2	0	0	1	0	4.473949886978517E+001	1.6345583E-001	1.6313453E-001	-2.950851776867847E-001	0	-5.5103737E-004	12	0	-4.8138583E-005	5.5283881E+002
2	0	0	1	0	4.480089886823407E+001	1.6038582E-001	1.5998206E-001	-2.985118634042334E-001	0	-5.6928524E-004	12	0	-4.7756541E-005	5.3593201E+002
2	0	0	1	0	4.486249886667792E+001	1.5730582E-001	1.5692075E-001	-3.019083275995893E-001	0	-5.8780389E-004	12	0	-4.7375681E-005	5.1976288E+002
2	0	0	1	0	4.492409886512178E+001	1.5422580E-001	1.5383179E-001	-3.046743019199147E-001	0	-6.0651038E-004	12	0	-4.6868594E-005	5.0490570E+002
2	0	0	1	0	4.498569886356563E+001	1.5114579E-001	1.5076283E-001	-3.082259145141535E-001	0	-6.2541192E-004	12	0	-4.6469009E-005	4.8913092E+002
2	0	0	1	0	4.504709886201454E+001	1.4807579E-001	1.4772114E-001	-3.110926720536440E-001	0	-6.4444897E-004	12	0	-4.5954963E-005	4.7484610E+002
2	0	0	1	0	4.510869886045839E+001	1.4499578E-001	1.4463820E-001	-3.134080593217243E-001	0	-6.6370616E-004	12	0	-4.5330777E-005	4.6150119E+002
2	0	0	1	0	4.517029885890224E+001	1.4191578E-001	1.4156266E-001	-3.167638325734590E-001	0	-6.8313809E-004	12	0	-4.4841931E-005	4.4690283E+002
2	0	0	1	0	4.523189885734610E+001	1.3883577E-001	1.3842383E-001	-3.190927844755542E-001	0	-7.0274656E-004	12	0	-4.4170047E-005	4.3380432E+002
2	0	0	1	0	4.529349885578995E+001	1.3575578E-001	1.3538337E-001	-3.214602844857195E-001	0	-7.2249724E-004	12	0	-4.3520376E-005	4.2115115E+002
2	0	0	1	0	4.535489885423885E+001	1.3268577E-001	1.3234442E-001	-3.244921814460406E-001	0	-7.4235006E-004	12	0	-4.2944732E-005	4.0785089E+002
2	0	0	1	0	4.541649885268271E+001	1.2960576E-001	1.2925836E-001	-3.266008063669856E-001	0	-7.6242647E-004	12	0	-4.2215885E-005	3.9576868E+002
2	0	0	1	0	4.547809885112656E+001	1.2652574E-001	1.2617691E-001	-3.287496526384088E-001	0	-7.8263180E-004	12	0	-4.1480616E-005	3.8380850E+002
2	0	0	1	0	4.553969884957041E+001	1.2344575E-001	1.2308988E-001	-3.310694475600444E-001	0	-8.0297544E-004	12	0	-4.0751300E-005	3.7179474E+002
2	0	0	1	0	4.560109884801932E+001	1.2037574E-001	1.1999689E-001	-3.332072382907789E-001	0	-8.2338956E-004	12	0	-3.9983832E-005	3.6012689E+002
2	0	0	1	0	4.566269884646317E+001	1.1729574E-001	1.1686873E-001	-3.354240409014833E-001	0	-8.4400387E-004	12	0	-3.9200582E-005	3.4842084E+002
2	0	0	1	0	4.572429884490703E+001	1.1421573E-001	1.1382093E-001	-3.377078484344854E-001	0	-8.6475635E-004	12	0	-3.8438222E-005	3.3703964E+002
2	0	0	1	0	4.578589884335088E+001	1.1113571E-001	1.1074436E-001	-3.398573805132177E-001	0	-8.8564714E-004	12	0	-3.7637288E-005	3.2585541E+002
2	0	0	1	0	4.584749884179473E+001	1.0805571E-001	1.0764925E-001	-3.418202420821175E-001	0	-9.0666208E-004	12	0	-3.6796693E-005	3.1492941E+002
2	0	0	1	0	4.590889884024364E+001	1.0498571E-001	1.0456976E-001	-3.434372680826261E-001	0	-9.2772010E-004	12	0	-3.5913155E-005	3.0447995E+002
2	0	0	1	0	4.597049883868749E+001	1.0190571E-001	1.0151908E-001	-3.452402442302427E-001	0	-9.4895001E-004	12	0	-3.5048470E-005	2.9405344E+002
2	0	0	1	0	4.603209883713134E+001	9.8825708E-002	9.8473176E-002	-3.472645113700956E-001	0	-9.7029761E-004	12	0	-3.4196240E-005	2.8356821E+002
2	0	0	1	0	4.609369883557520E+001	9.5745698E-002	9.5366366E-002	-3.491392057089309E-001	0	-9.9176692E-004	12	0	-3.3296139E-005	2.7314713E+002
2	0	0	1	0	4.615509883402410E+001	9.2675693E-002	9.2276819E-002	-3.508105119048919E-001	0	-1.0132736E-003	12	0	-3.2371678E-005	2.6303891E+002
2	0	0	1	0	4.621669883246796E+001	8.9595690E-002	8.9232087E-002	-3.519475077216612E-001	0	-1.0349370E-003	12	0	-3.1405012E-005	2.5353806E+002
2	0	0	1	0	4.627829883091181E+001	8.6515695E-002	8.6136349E-002	-3.533277063517959E-001	0	-1.0566761E-003	12	0	-3.0434359E-005	2.4378600E+002
2	0	0	1	0	4.633989882935566E+001	8.3435677E-002	8.3077803E-002	-3.550573125724981E-001	0	-1.0785130E-003	12	0	-2.9497382E-005	2.3398421E+002
2	0	0	1	0	4.640149882779951E+001	8.0355674E-002	7.9968832E-002	-3.563370154834664E-001	0	-1.1004400E-003	12	0	-2.8495855E-005	2.2441910E+002
2	0	0	1	0	4.646289882624842E+001	7.7285662E-002	7.6863274E-002	-3.579692999544930E-001	0	-1.1223889E-003	12	0	-2.7514692E-005	2.1472029E+002
2	0	0	1	0	4.652449882469227E+001	7.4205659E-002	7.3787227E-002	-3.592588608071672E-001	0	-1.1444947E-003	12	0	-2.6508715E-005	2.0538736E+002
2	0	0	1	0	4.658609882313613E+001	7.1125656E-002	7.0722111E-002	-3.607340698577910E-001	0	-1.1666877E-003	12	0	-2.5511874E-005	1.9605054E+002
2	0	0	1	0	4.664769882157998E+001	6.8045653E-002	6.7610763E-002	-3.621480424972807E-001	0	-1.1889687E-003	12	0	-2.4485105E-005	1.8669371E+002
2	0	0	1	0	4.670909882002888E+001	6.4975649E-002	6.4510293E-002	-3.635232308945771E-001	0	-1.2112636E-003	12	0	-2.3450990E-005	1.7745851E+002
2	0	0	1	0	4.677069881847274E+001	6.1895642E-002	6.1429609E-002	-3.647396693997189E-001	0	-1.2337096E-003	12	0	-2.2405815E-005	1.6842043E+002
2	0	0	1	0	4.683229881691659E+001	5.8815636E-002	5.8377497E-002	-3.660059735472263E-001	0	-1.2562328E-003	12	0	-2.1366513E-005	1.5949875E+002
2	0	0	1	0	4.689389881536044E+001	5.5735629E-002	5.5330627E-002	-3.670231838974942E-001	0	-1.2788248E-003	12	0	-2.0307623E-005	1.5075513E+002
2	0	0	1	0	4.695549881380430E+001	5.2655622E-002	5.2273735E-002	-3.676494685444673E-001	0	-1.3014675E-003	12	0	-1.9218411E-005	1.4218362E+002
2	0	0	1	0	4.701689881225320E+001	4.9585618E-002	4.9186222E-002	-3.695247463431741E-001	0	-1.3241137E-003	12	0	-1.8175526E-005	1.3310670E+002
2	0	0	1	0	4.707849881069706E+001	4.6505611E-002	4.6102535E-002	-3.706296133779476E-001	0	-1.3469276E-003	12	0	-1.7086964E-005	1.2438978E+002
2	0	0	1	0	4.714009880914091E+001	4.3425605E-002	4.2991810E-002	-3.713330028127456E-001	0	-1.3697931E-003	12	0	-1.5964277E-005	1.1577697E+002
2	0	0	1	0	4.720169880758476E+001	4.0345598E-002	3.9946660E-002	-3.728586018998081E-001	0	-1.3927286E-003	12	0	-1.4894456E-005	1.0713622E+002
2	0	0	1	0	4.726309880603367E+001	3.7275594E-002	3.6846992E-002	-3.732625540779457E-001	0	-1.4156492E-003	12	0	-1.3753603E-005	9.8716011E+001
2	0	0	1	0	4.732469880447752E+001	3.4195591E-002	3.3743396E-002	-3.735657584262846E-001	0	-1.4386653E-003	12	0	-1.2605377E-005	9.0327866E+001
2	0	0	1	0	4.738629880292137E+001	3.1115586E-002	3.0667799E-002	-3.747864353020445E-001	0	-1.4617274E-003	12	0	-1.1493875E-005	8.1827400E+001
2	0	0	1	0	4.744789880136523E+001	2.8035579E-002	2.7567098E-002	-3.756647734641032E-001	0	-1.4848553E-003	12	0	-1.0355988E-005	7.3382172E+001
2	0	0	1	0	4.750949879980908E+001	2.4955573E-002	2.4500767E-002	-3.766176622150246E-001	0	-1.5080387E-003	12	0	-9.2274213E-006	6.5054749E+001
2	0	0	1	0	4.757089879825799E+001	2.1885568E-002	2.1461304E-002	-3.773546465548154E-001	0	-1.5311990E-003	12	0	-8.0985228E-006	5.6873035E+001
2	0	0	1	0	4.763249879670184E+001	1.8805563E-002	1.8355330E-002	-3.784232906609750E-001	0	-1.5544905E-003	12	0	-6.9460843E-006	4.8504761E+001
2	0	0	1	0	4.769409879514569E+001	1.5725559E-002	1.5306289E-002	-3.789383394529358E-001	0	-1.5778325E-003	12	0	-5.8001397E-006	4.0392559E+001
2	0	0	1	0	4.775569879358954E+001	1.2645553E-002	1.2226872E-002	-3.795306647243493E-001	0	-1.6012032E-003	12	0	-4.6404730E-006	3.2215767E+001
2	0	0	1	0	4.781709879203845E+001	9.5755467E-003	9.1375355E-003	-3.805421518933922E-001	0	-1.6245513E-003	12	0	-3.4772174E-006	2.4011889E+001
2	0	0	1	0	4.787869879048230E+001	6.4955414E-003	6.0732388E-003	-3.810256290042187E-001	0	-1.6480205E-003	12	0	-2.3140597E-006	1.5939187E+001
2	0	0	1	0	4.794029878892616E+001	3.4155366E-003	2.9529033E-003	-3.817433558416621E-001	0	-1.6715268E-003	12	0	-1.1272512E-006	7.7353101E+000
2	0	0	1	0	4.800189878737001E+001	3.3553093E-004	-2.1744227E-004	-3.826939277817134E-001	0	-1.6950837E-003	12	0	8.3213834E-008	5.6818843E-001
2	0	0	1	0	4.806349878581386E+001	-2.7444754E-003	-3.4310140E-003	-3.831121400360509E-001	0	-1.7186825E-003	12	0	1.3144631E-006	8.9556389E+000
2	0	0	1	0	4.812489878426277E+001	-5.8144820E-003	-6.4934194E-003	-3.839154978259538E-001	0	-1.7422419E-003	12	0	2.4929243E-006	1.6913668E+001
2	0	0	1	0	4.818649878270662E+001	-8.8944901E-003	-9.5705651E-003	-3.853789636157896E-001	0	-1.7659493E-003	12	0	3.6882946E-006	2.4834166E+001
2	0	0	1	0	4.824809878115047E+001	-1.1974497E-002	-1.2643063E-002	-3.849585431886160E-001	0	-1.7896858E-003	12	0	4.8670549E-006	3.2842659E+001
2	0	0	1	0	4.830969877959433E+001	-1.5054504E-002	-1.5746763E-002	-3.852879569759313E-001	0	-1.8134188E-003	12	0	6.0670382E-006	4.0870113E+001
2	0	0	1	0	4.837109877804323E+001	-1.8124511E-002	-1.8800350E-002	-3.856759131594512E-001	0	-1.8371000E-003	12	0	7.2508419E-006	4.8746498E+001
2	0	0	1	0	4.843269877648709E+001	-2.1204518E-002	-2.1896163E-002	-3.866136654391713E-001	0	-1.8608980E-003	12	0	8.4653557E-006	5.6635773E+001
2	0	0	1	0	4.849429877493094E+001	-2.4284527E-002	-2.4927985E-002	-3.866376742257600E-001	0	-1.8847246E-003	12	0	9.6380982E-006	6.4473763E+001
2	0	0	1	0	4.855589877337479E+001	-2.7364532E-002	-2.8057206E-002	-3.876072133513588E-001	0	-1.9085814E-003	12	0	1.0875176E-005	7.2385666E+001
2	0	0	1	0	4.861749877181865E+001	-3.0444536E-002	-3.1120056E-002	-3.886682625086344E-001	0	-1.9325035E-003	12	0	1.2095378E-005	8.0068428E+001
2	0	0	1	0	4.867889877026755E+001	-3.3514544E-002	-3.4183841E-002	-3.884998114753655E-001	0	-1.9563739E-003	12	0	1.3280416E-005	8.7989342E+001
2	0	0	1	0	4.874049876871140E+001	-3.6594551E-002	-3.7272148E-002	-3.890338141429508E-001	0	-1.9803317E-003	12	0	1.4500126E-005	9.5806961E+001
2	0	0	1	0	4.880209876715526E+001	-3.9674558E-002	-4.0387906E-002	-3.900294253184757E-001	0	-2.0043363E-003	12	0	1.5752472E-005	1.0355092E+002
2	0	0	1	0	4.886369876559911E+001	-4.2754564E-002	-4.3446518E-002	-3.901336250581116E-001	0	-2.0283773E-003	12	0	1.6949947E-005	1.1136317E+002
2	0	0	1	0	4.892509876404802E+001	-4.5824576E-002	-4.6530761E-002	-3.899919129121008E-001	0	-2.0523355E-003	12	0	1.8146620E-005	1.1931212E+002
2	0	0	1	0	4.898669876249187E+001	-4.8904579E-002	-4.9616721E-002	-3.904193404544505E-001	0	-2.0763825E-003	12	0	1.9371328E-005	1.2708572E+002
2	0	0	1	0	4.904829876093572E+001	-5.1984586E-002	-5.2677132E-002	-3.909888679768452E-001	0	-2.1004602E-003	12	0	2.0596171E-005	1.3472797E+002
2	0	0	1	0	4.910989875937958E+001	-5.5064589E-002	-5.5779073E-002	-3.914355284598590E-001	0	-2.1245682E-003	12	0	2.1833912E-005	1.4249875E+002
2	0	0	1	0	4.917149875782343E+001	-5.8144603E-002	-5.8887221E-002	-3.919615870240145E-001	0	-2.1487060E-003	12	0	2.3081529E-005	1.5023723E+002
2	0	0	1	0	4.923289875627233E+001	-6.1214611E-002	-6.1896477E-002	-3.932702306586298E-001	0	-2.1728228E-003	12	0	2.4342042E-005	1.5738918E+002
2	0	0	1	0	4.929449875471619E+001	-6.4294614E-002	-6.4978786E-002	-3.939215972545060E-001	0	-2.1970798E-003	12	0	2.5596548E-005	1.6495360E+002
2	0	0	1	0	4.935609875316004E+001	-6.7374624E-002	-6.8058893E-002	-3.936689212599990E-001	0	-2.2213473E-003	12	0	2.6792672E-005	1.7288358E+002
2	0	0	1	0	4.941769875160389E+001	-7.0454627E-002	-7.1147785E-002	-3.930073396468463E-001	0	-2.2455831E-003	12	0	2.7961602E-005	1.8103424E+002
2	0	0	1	0	4.947909875005280E+001	-7.3524639E-002	-7.4218355E-002	-3.936167321511315E-001	0	-2.2697409E-003	12	0	2.9213586E-005	1.8855489E+002
2	0	0	1	0	4.954069874849665E+001	-7.6604642E-002	-7.7295750E-002	-3.941071455458971E-001	0	-2.2940123E-003	12	0	3.0462808E-005	1.9612877E+002
2	0	0	1	0	4.960229874694051E+001	-7.9684652E-002	-8.0413289E-002	-3.945891958139276E-001	0	-2.3183140E-003	12	0	3.1730215E-005	2.0378989E+002
2	0	0	1	0	4.966389874538436E+001	-8.2764655E-002	-8.3475247E-002	-3.949133208915221E-001	0	-2.3426383E-003	12	0	3.2965487E-005	2.1137613E+002
2	0	0	1	0	4.972549874382821E+001	-8.5844666E-002	-8.6603366E-002	-3.958941118327064E-001	0	-2.3670052E-003	12	0	3.4285764E-005	2.1875386E+002
2	0	0	1	0	4.978689874227712E+001	-8.8914670E-002	-8.9673005E-002	-3.961188227038792E-001	0	-2.3913272E-003	12	0	3.5521167E-005	2.2637906E+002
2	0	0	1	0	4.984849874072097E+001	-9.1994673E-002	-9.2697427E-002	-3.963198036761066E-001	0	-2.4157441E-003	12	0	3.6737827E-005	2.3389552E+002
2	0	0	1	0	4.991009873916482E+001	-9.5074676E-002	-9.5801160E-002	-3.957049499041854E-001	0	-2.4401394E-003	12	0	3.7908994E-005	2.4210251E+002
2	0	0	1	0	4.997169873760868E+001	-9.8154686E-002	-9.8925628E-002	-3.961727161907600E-001	0	-2.4645398E-003	12	0	3.9191636E-005	2.4970328E+002
2	0	0	1	0	5.000539873675734E+001	-9.9844120E-002	-1.0047296E-001	-3.962287540946687E-001	0	-2.4778957E-003	12	0	3.9810278E-005	2.5357312E+002
